layer,head,query,key,overlap,row_pair_overlap,baseline_loss,intervened_loss,delta_loss,retrieval_effect,n_intervened,suppressible,seed,context_length,variant,run_id
0,3,355,261,0.6666666865348816,nan,6.605259418487549,6.605259895324707,4.76837158203125e-07,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
0,3,454,431,0.6666666865348816,nan,6.605259418487549,6.605260372161865,9.5367431640625e-07,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
0,3,95,66,0.6666666865348816,nan,6.605259418487549,6.605258941650391,-4.76837158203125e-07,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
0,4,235,151,0.6666666865348816,nan,6.605259418487549,6.605259418487549,0.0,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
0,4,40,9,0.6666666865348816,nan,6.605259418487549,6.605257511138916,-1.9073486328125e-06,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
0,4,143,132,0.6666666865348816,nan,6.605259418487549,6.60526180267334,2.384185791015625e-06,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
0,5,182,158,0.6666666865348816,nan,6.605259418487549,6.605262279510498,2.86102294921875e-06,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
0,5,182,170,0.6666666865348816,nan,6.605259418487549,6.605262279510498,2.86102294921875e-06,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
0,5,19,15,0.6666666865348816,nan,6.605259418487549,6.605258941650391,-4.76837158203125e-07,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
0,5,52,1,0.6666666865348816,nan,6.605259418487549,6.605260372161865,9.5367431640625e-07,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
0,6,2,2,0.6666666865348816,nan,6.605259418487549,6.6053690910339355,0.00010967254638671875,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
0,6,126,100,0.6666666865348816,nan,6.605259418487549,6.605259895324707,4.76837158203125e-07,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
0,6,4,4,0.6666666865348816,nan,6.605259418487549,6.605404376983643,0.00014495849609375,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
0,6,123,42,0.6666666865348816,nan,6.605259418487549,6.605259418487549,0.0,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
0,7,5,2,0.6666666865348816,nan,6.605259418487549,6.605335712432861,7.62939453125e-05,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
0,7,207,137,0.6666666865348816,nan,6.605259418487549,6.605259418487549,0.0,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
0,7,3,1,0.6666666865348816,nan,6.605259418487549,6.6053338050842285,7.43865966796875e-05,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
0,3,70,20,0.6571428775787354,nan,6.605259418487549,6.605262279510498,2.86102294921875e-06,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
0,3,70,15,0.6571428775787354,nan,6.605259418487549,6.605259418487549,0.0,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
0,2,318,278,0.65625,nan,6.605259418487549,6.605259895324707,4.76837158203125e-07,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
0,6,326,274,0.65625,nan,6.605259418487549,6.605260848999023,1.430511474609375e-06,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
0,0,189,139,0.6551724076271057,nan,6.605259418487549,6.605257511138916,-1.9073486328125e-06,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
0,4,255,238,0.6551724076271057,nan,6.605259418487549,6.605260372161865,9.5367431640625e-07,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
0,3,377,287,0.6545454263687134,nan,6.605259418487549,6.605259418487549,0.0,nan,1,True,42,512,crpa_contribution,7da51e1b4d30
